Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120629/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.53
Liftedindex,1.19
LIFTcomputedusingvirtualtemperature,1.01
SWEATindex,286.75
Kindex,28.90
Crosstotalsindex,24.00
Verticaltotalsindex,26.10
Totalstotalsindex,50.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.62
Pres[hPa]oftheLiftedCondensationLevel,942.60
Meanmixedlayerpotentialtemperature,290.51
Meanmixedlayermixingratio,9.74
1000hPato500hPathickness,5593.00
Precipitablewater[mm]forentiresounding,26.88
