PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1011.0,5,26.4,10.4,37,7.89,280,4,298.6,322.0,300.0
1006.0,49,25.0,10.0,39,7.72,273,5,297.6,320.5,299.0
1000.0,102,24.4,10.4,41,7.97,265,6,297.6,321.1,299.0
974.0,332,22.2,10.2,46,8.08,260,9,297.6,321.4,299.0
925.0,778,18.6,6.6,45,6.65,250,16,298.3,318.2,299.5
910.3,914,17.4,5.8,46,6.41,250,18,298.5,317.7,299.6
878.2,1219,14.8,4.2,49,5.90,255,22,298.8,316.6,299.9
857.0,1426,13.0,3.0,51,5.57,259,21,299.1,315.9,300.1
850.0,1495,12.8,-0.2,41,4.46,260,20,299.5,313.2,300.4
846.0,1535,12.6,-2.4,35,3.81,261,20,299.7,311.5,300.4
816.0,1838,15.2,-31.8,2,0.33,271,19,305.6,306.8,305.7
787.6,2134,12.8,-28.2,4,0.48,280,18,306.2,307.9,306.3
755.0,2488,10.0,-24.0,7,0.73,280,22,306.8,309.4,307.0
730.0,2767,10.2,-37.8,2,0.20,280,26,310.0,310.8,310.1
700.0,3114,8.2,-34.8,3,0.29,280,30,311.5,312.6,311.6
664.0,3547,5.4,-39.6,2,0.19,280,29,313.1,313.8,313.2
655.0,3658,5.0,-38.7,2,0.21,280,29,313.9,314.6,313.9
612.0,4211,2.8,-34.2,5,0.35,289,34,317.5,318.8,317.6
607.7,4267,2.3,-33.3,5,0.38,290,34,317.6,319.0,317.6
579.0,4656,-1.1,-27.1,12,0.72,292,36,318.0,320.6,318.2
572.0,4753,-0.7,-32.7,7,0.43,293,36,319.6,321.2,319.7
534.0,5297,-5.9,-18.9,35,1.62,297,39,319.7,325.4,320.0
525.0,5430,-7.3,-12.3,67,2.85,298,39,319.6,329.2,320.1
516.0,5565,-7.7,-17.7,45,1.85,298,40,320.7,327.1,321.1
504.0,5748,-9.1,-16.1,57,2.17,300,41,321.1,328.6,321.6
502.0,5779,-8.5,-29.5,17,0.67,300,41,322.2,324.7,322.4
500.0,5810,-8.5,-36.5,8,0.34,300,41,322.6,323.9,322.7
486.0,6030,-9.9,-48.9,2,0.09,300,39,323.5,323.9,323.5
482.0,6093,-9.1,-51.1,2,0.07,300,39,325.3,325.6,325.3
481.8,6096,-9.1,-51.1,2,0.07,300,39,325.3,325.6,325.3
438.0,6826,-14.3,-47.3,4,0.12,297,47,327.7,328.2,327.7
402.0,7473,-17.1,-48.1,5,0.12,295,55,332.2,332.7,332.2
400.0,7510,-17.5,-48.5,5,0.12,295,55,332.2,332.6,332.2
327.0,8980,-28.9,-52.9,8,0.09,299,68,336.1,336.5,336.2
302.0,9543,-32.3,-57.3,6,0.05,300,73,339.1,339.3,339.1
300.0,9590,-32.5,-53.5,11,0.09,300,73,339.4,339.8,339.5
289.0,9853,-34.5,-42.5,44,0.31,300,75,340.2,341.5,340.3
280.6,10058,-36.5,-44.1,45,0.27,300,77,340.3,341.4,340.4
268.0,10376,-39.5,-46.5,47,0.22,300,77,340.4,341.3,340.4
260.0,10583,-40.1,-55.1,19,0.08,300,78,342.4,342.8,342.5
250.0,10850,-42.7,-58.7,16,0.06,300,78,342.4,342.7,342.5
240.0,11126,-43.7,-67.7,5,0.02,298,79,345.0,345.1,345.0
200.0,12330,-52.9,-72.9,7,0.01,290,83,348.8,348.9,348.8
180.0,12998,-58.0,-78.0,6,0.01,285,85,351.2,351.2,351.2
177.0,13106,-58.8,-78.8,6,0.00,285,85,351.6,351.6,351.6
173.0,13250,-59.9,-79.9,6,0.00,286,83,352.0,352.1,352.0
150.0,14130,-64.5,,,,295,73,358.8,,358.8
137.9,14630,-66.8,,,,300,74,363.5,,363.5
124.5,15240,-69.6,,,,275,61,369.2,,369.2
112.3,15850,-72.3,,,,295,41,375.0,,375.0
100.0,16540,-75.5,,,,295,41,381.6,,381.6
97.4,16692,-76.3,,,,305,35,382.9,,382.9
96.2,16764,-75.5,,,,295,41,385.9,,385.9
93.7,16916,-73.7,,,,318,36,392.3,,392.3
93.0,16959,-73.8,,,,325,34,392.9,,392.9
85.0,17481,-75.3,,,,295,24,400.2,,400.2
83.9,17556,-75.5,,,,298,23,401.2,,401.2
81.0,17760,-74.3,,,,305,21,407.7,,407.7
80.0,17832,-73.9,,,,285,20,410.0,,410.0
78.5,17943,-70.3,,,,255,19,419.7,,419.7
78.0,17981,-70.5,,,,245,19,420.0,,420.0
76.0,18134,-71.4,,,,240,14,421.2,,421.2
75.4,18181,-71.7,,,,246,12,421.6,,421.6
75.0,18212,-71.5,,,,250,10,422.6,,422.6
74.0,18291,-71.2,,,,295,5,425.1,,425.1
72.0,18453,-70.3,,,,355,10,430.1,,430.1
70.0,18620,-69.5,,,,335,8,435.4,,435.4
69.9,18629,-69.5,,,,335,8,435.6,,435.6
68.6,18742,-66.1,,,,335,8,445.2,,445.2
63.0,19261,-64.6,,,,335,10,459.4,,459.4
61.0,19458,-64.1,,,,0,0,464.9,,464.9
60.4,19518,-63.9,,,,15,1,466.6,,466.6
57.0,19872,-65.1,,,,105,10,471.7,,471.7
56.0,19980,-65.5,,,,115,12,473.3,,473.3
54.0,20201,-66.2,,,,80,10,476.5,,476.5
53.2,20292,-66.5,,,,88,10,477.8,,477.8
52.0,20431,-65.8,,,,100,10,482.6,,482.6
50.0,20670,-64.5,,,,80,20,491.1,,491.1
49.0,20795,-63.9,,,,65,21,495.3,,495.3
46.0,21186,-62.0,,,,80,13,508.9,,508.9
43.0,21603,-60.0,,,,50,11,523.8,,523.8
41.2,21867,-58.7,,,,86,10,533.4,,533.4
41.0,21898,-58.6,,,,90,10,534.3,,534.3
39.0,22213,-58.1,,,,60,13,543.2,,543.2
37.0,22545,-57.6,,,,75,10,552.9,,552.9
36.0,22717,-57.3,,,,115,11,557.9,,557.9
34.0,23077,-56.8,,,,90,14,568.6,,568.6
33.8,23114,-56.7,,,,90,14,569.7,,569.7
30.0,23870,-56.1,,,,80,19,591.1,,591.1
27.0,24551,-54.2,,,,75,17,614.4,,614.4
26.0,24795,-53.6,,,,105,14,623.0,,623.0
24.0,25312,-52.1,,,,70,14,641.5,,641.5
23.0,25587,-51.4,,,,115,8,651.6,,651.6
22.0,25874,-50.6,,,,120,10,662.3,,662.3
20.0,26490,-48.9,,,,120,15,685.7,,685.7
19.0,26828,-48.0,,,,90,18,698.6,,698.6
18.0,27185,-47.1,,,,100,17,712.4,,712.4
17.8,27258,-46.9,,,,,,715.3,,715.3
