Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120805/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.04
Liftedindex,12.74
LIFTcomputedusingvirtualtemperature,12.67
SWEATindex,166.69
Kindex,-17.70
Crosstotalsindex,10.30
Verticaltotalsindex,22.30
Totalstotalsindex,32.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,268.41
Pres[hPa]oftheLiftedCondensationLevel,779.28
Meanmixedlayerpotentialtemperature,288.25
Meanmixedlayermixingratio,3.58
1000hPato500hPathickness,5522.00
Precipitablewater[mm]forentiresounding,7.75
