Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160713/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.80
Liftedindex,17.31
LIFTcomputedusingvirtualtemperature,17.60
SWEATindex,140.00
Kindex,7.50
Crosstotalsindex,0.10
Verticaltotalsindex,24.10
Totalstotalsindex,24.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.61
Pres[hPa]oftheLiftedCondensationLevel,827.14
Meanmixedlayerpotentialtemperature,288.87
Meanmixedlayermixingratio,4.82
1000hPato500hPathickness,5631.00
Precipitablewater[mm]forentiresounding,22.75
