Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160625/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.27
Liftedindex,14.78
LIFTcomputedusingvirtualtemperature,14.71
SWEATindex,252.73
Kindex,-38.50
Crosstotalsindex,-7.90
Verticaltotalsindex,25.10
Totalstotalsindex,17.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,270.37
Pres[hPa]oftheLiftedCondensationLevel,839.00
Meanmixedlayerpotentialtemperature,284.29
Meanmixedlayermixingratio,3.74
1000hPato500hPathickness,5542.00
Precipitablewater[mm]forentiresounding,5.08
