Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160127/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.74
Liftedindex,4.05
LIFTcomputedusingvirtualtemperature,3.93
SWEATindex,143.18
Kindex,19.10
Crosstotalsindex,14.70
Verticaltotalsindex,19.50
Totalstotalsindex,34.20
ConvectiveAvailablePotentialEnergy,0.84
CAPEusingvirtualtemperature,7.16
ConvectiveInhibition,-23.44
CINSusingvirtualtemperature,-7.73
EquilibrumLevel,788.71
EquilibrumLevelusingvirtualtemperature,783.08
LevelofFreeConvection,818.53
LFCTusingvirtualtemperature,869.08
BulkRichardsonNumber,0.06
BulkRichardsonNumberusingCAPV,0.50
Temp[K]oftheLiftedCondensationLevel,288.33
Pres[hPa]oftheLiftedCondensationLevel,901.13
Meanmixedlayerpotentialtemperature,297.05
Meanmixedlayermixingratio,12.21
1000hPato500hPathickness,5717.00
Precipitablewater[mm]forentiresounding,36.68
