Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160227/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.96
Liftedindex,6.41
LIFTcomputedusingvirtualtemperature,6.09
SWEATindex,380.72
Kindex,23.00
Crosstotalsindex,18.00
Verticaltotalsindex,21.50
Totalstotalsindex,39.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.04
Pres[hPa]oftheLiftedCondensationLevel,838.97
Meanmixedlayerpotentialtemperature,299.72
Meanmixedlayermixingratio,10.55
1000hPato500hPathickness,5766.00
Precipitablewater[mm]forentiresounding,34.41
