Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110606/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.57
Liftedindex,4.20
LIFTcomputedusingvirtualtemperature,4.16
SWEATindex,65.41
Kindex,19.10
Crosstotalsindex,16.90
Verticaltotalsindex,27.90
Totalstotalsindex,44.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,278.83
Pres[hPa]oftheLiftedCondensationLevel,845.89
Meanmixedlayerpotentialtemperature,292.51
Meanmixedlayermixingratio,6.86
1000hPato500hPathickness,5582.00
Precipitablewater[mm]forentiresounding,20.74
