Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140410/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.36
Liftedindex,8.21
LIFTcomputedusingvirtualtemperature,7.97
SWEATindex,127.00
Kindex,-24.70
Crosstotalsindex,13.70
Verticaltotalsindex,16.30
Totalstotalsindex,30.00
ConvectiveAvailablePotentialEnergy,1.04
CAPEusingvirtualtemperature,2.49
ConvectiveInhibition,-8.76
CINSusingvirtualtemperature,-6.53
EquilibrumLevel,850.52
EquilibrumLevelusingvirtualtemperature,849.07
LevelofFreeConvection,867.62
LFCTusingvirtualtemperature,874.41
BulkRichardsonNumber,0.19
BulkRichardsonNumberusingCAPV,0.44
Temp[K]oftheLiftedCondensationLevel,285.95
Pres[hPa]oftheLiftedCondensationLevel,900.48
Meanmixedlayerpotentialtemperature,294.66
Meanmixedlayermixingratio,10.43
1000hPato500hPathickness,5723.00
Precipitablewater[mm]forentiresounding,24.18
