Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160927/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.28
Liftedindex,15.38
LIFTcomputedusingvirtualtemperature,15.25
SWEATindex,252.41
Kindex,-24.30
Crosstotalsindex,-4.10
Verticaltotalsindex,20.90
Totalstotalsindex,16.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.16
Pres[hPa]oftheLiftedCondensationLevel,796.42
Meanmixedlayerpotentialtemperature,290.46
Meanmixedlayermixingratio,4.50
1000hPato500hPathickness,5565.00
Precipitablewater[mm]forentiresounding,8.38
