Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110117/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.07
Liftedindex,7.24
LIFTcomputedusingvirtualtemperature,6.76
SWEATindex,191.60
Kindex,-1.90
Crosstotalsindex,16.50
Verticaltotalsindex,20.30
Totalstotalsindex,36.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.02
Pres[hPa]oftheLiftedCondensationLevel,852.69
Meanmixedlayerpotentialtemperature,298.32
Meanmixedlayermixingratio,10.36
1000hPato500hPathickness,5752.00
Precipitablewater[mm]forentiresounding,27.49
