Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130530/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.05
Liftedindex,-0.34
LIFTcomputedusingvirtualtemperature,-0.58
SWEATindex,197.22
Kindex,4.70
Crosstotalsindex,25.50
Verticaltotalsindex,26.10
Totalstotalsindex,51.60
ConvectiveAvailablePotentialEnergy,13.43
CAPEusingvirtualtemperature,24.92
ConvectiveInhibition,-137.77
CINSusingvirtualtemperature,-22.68
EquilibrumLevel,491.62
EquilibrumLevelusingvirtualtemperature,486.02
LevelofFreeConvection,556.74
LFCTusingvirtualtemperature,820.81
BulkRichardsonNumber,13.20
BulkRichardsonNumberusingCAPV,24.48
Temp[K]oftheLiftedCondensationLevel,286.12
Pres[hPa]oftheLiftedCondensationLevel,954.97
Meanmixedlayerpotentialtemperature,289.92
Meanmixedlayermixingratio,9.95
1000hPato500hPathickness,5560.00
Precipitablewater[mm]forentiresounding,25.88
