Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140806/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.99
Liftedindex,3.16
LIFTcomputedusingvirtualtemperature,3.02
SWEATindex,66.00
Kindex,-7.10
Crosstotalsindex,22.90
Verticaltotalsindex,25.90
Totalstotalsindex,48.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.38
Pres[hPa]oftheLiftedCondensationLevel,909.61
Meanmixedlayerpotentialtemperature,287.06
Meanmixedlayermixingratio,6.60
1000hPato500hPathickness,5489.00
Precipitablewater[mm]forentiresounding,15.49
